AIR,FIXEDWING,,MISSION,,,RECON,,,
AIR,FIXEDWING,,MISSION,,,RELAY,,,
AIR,FIXEDWING,,MISSION,,,SAR,,,
AIR,FIXEDWING,,MISSION,,,SEAD,,,
AIR,FIXEDWING,,MISSION,,,SPEC_MISS,,,
AIR,FIXEDWING,,MISSION,,,STRIKECAP,,,
AIR,FIXEDWING,,MISSION,,,STTANKER,,,
AIR,FIXEDWING,,MISSION,,,SURCAP,,,
AIR,FIXEDWING,,MISSION,,,SURVEILLANCE,,,
AIR,FIXEDWING,,MISSION,,,TRANSFER,,,
AIR,FIXEDWING,,MISSION,,,W,,,
AIR,FIXEDWING,,UNIT_TYPE,,,A10,,,
AIR,FIXEDWING,,UNIT_TYPE,,,A10C,,,
